synId_prodId,percYes
n04292414::B00M4LJ91O,1
n03701790::B00HNYTCH8,1
n04284002::B00I8XDBES,1
n04004990::B00BCWA6TK,1
n03929443::B008Z67WV6,1
n03404251::B00KZZ8RBY,1
n03715669::B003MRN3T8,1
n03148518::B00GS8FVGG,1
n03421117::B001MXISEO,1
n03301940::B00LM3GQ0M,1
n04192858::B006YBXYYS,1
n03102654::B0083H1INK,1
n03639077::B00H6IQP9O,1
n02995345::B009O7YUF6,1
n04586581::B003BGO2OK,1
n03307792::B00J773SYC,1
n04586932::B004S2AD3U,1
n03148518::B00F4FGAL4,1
n02901114::B0031227Q4,0.75
n03701191::B004XMZBPA,1
n02679257::B000XQHYFU,0.75
n03656484::B009NVFLOM,0.75
n03207630::B00BTL9IP2,1
n02735268::B00850VJVQ,0.75
n04517823::B004N64GH0,1
n02982515::B0002DH8LE,1
n02970408::B00GNG3BQU,1
n02738535::B00B1X9D26,1
n04555897::B000Y1HEVI,1
n04328186::B0055B1CXI,1
n03168217::B00763J7MQ,1
n03657121::B00AO7DC9K,1
n04411264::B0047ZADSI,1
n04235860::B006WPZBA6,1
n02976123::B00002N6T6,1
n03662887::B000KKEOWA,1
n02708433::B001ULDADW,1
n02689274::B00HEC9IKA,1
n02678897::B00E0P2GLM,1
n02676566::B003YVLKF6,1
n02854926::B00MHYJ6MK,1
n02732072::B0002AS20S,1
n03490884::B00KWQJL52,1
n02970685::B003IT4YAM,1
n03116530::B005337WSC,1
n04438304::B009XS1GJE,1
n02890940::B000IZ3FS6,1
n03894677::B003ICY3AU,1
n03131967::B000HS1T5U,1
n03421117::B001CEQKXE,1
n02835915::B000AOA66Y,1
n03249569::B000DZXUAY,1
n04608329::B0056NQV40,1
n03028785::B00INB4KR2,1
n04556533::B002CVUO8S,1
n04399846::B000BD5F2E,1
n02955065::B00B7837KO,1
n03080497::B008ER7EZK,1
n03623556::B00822C984,1
n03619396::B000GWXTRI,1
n02835915::B000TD24VG,1
n03446268::B0026ELZZW,1
n03092656::B009DL2TBA,1
n02801525::B004QTQQ0E,1
n03820154::B001449I2M,1
n03682487::B0034C6EL0,1
n03314227::B00ACD91O6,0.75
n03055418::B00FAP9AXS,1
n03221720::B000CSKBYA,0.75
n03279153::B002C4SM5W,1
n04228215::B00A4EN9A0,1
n03115762::B001QXDDTU,0.75
n02957135::B00065V0L2,1
n02949202::B005IV0C2W,1
n03683606::B00AOKDZSA,1
n03138669::B003TDMNFK,1
n03013580::B00MLYKV1G,1
n04411264::B002KRZQMS,1
n03727946::B0016BUR9G,1
n02860415::B0038RN4OG,1
n03302790::B000SALE1Q,1
n02694662::B00FFJ69S8,1
n04569063::B00K11RI6W,1
n04451818::B00DM8J3MI,0.666666666666667
n02973017::B0000C53GI,1
n03450974::B00FZGLKPI,1
n03986355::B007SQZE5U,1
n03518829::B0030Y6Z84,1
n03819994::B003CUE44S,1
n03092656::B00G0OYHCW,0.666666666666667
n04338517::B004ZKY10Q,1
n03814906::B00JFK4VVA,1
n03495258::B00282WZG0,1
n03196217::B007MPF1E6,1
n03102654::B0001MQ7E0,0.666666666666667
n02777292::B002KDM4HW,1
n03154073::B000BNLLHW,0.75
n03168217::B0075W7XEW,1
n03945615::B009Z2G26A,1
n03543254::B00IOMYXLS,0.75
n02942349::B007LK5S0E,1
n04540053::B0009KF5CY,1
n03261776::B00NY3FVQI,1
n03938244::B00AWJC340,1
n03238879::B0058YUDGE,1
n03399761::B005LHM6OA,1
n03939281::B00EN8PM58,1
n03456299::B0019COQ6C,1
n03793850::B00EQ94566,1
n04403413::B0057R27YI,1
n03339529::B009ZM9R4O,1
n03742019::B006SEQKCE,1
n04261506::B004E10KGU,1
n04350581::B0020KV4FS,1
n04480853::B0002F70YC,1
n04009552::B00MTB1890,1
n04591713::B0064OG5L4,1
n04438304::B0035GF8NA,1
n02955065::B00IJVUJG2,0.75
n03000684::B002RR2ARK,1
n06273743::B00IGIQE1W,1
n03706653::B00D8L3E4C,0.75
n02949084::B001QD6A90,1
n03028785::B00IDALOCW,1
n03815615::B001NTVEKC,1
n02840134::B00DGY5IPY,0.75
n02752615::B004BUNM5K,1
n03940894::B00J793GDS,1
n04356595::B00C7NEU9U,0.75
n04020087::B000LNP29U,1
n04072193::B007PS0938,1
n03924069::B0062IMENK,1
n02738535::B008KW8IX6,1
n03222516::B00FR4YQYK,0.75
n03445617::B00G02YUQ2,1
n03656484::B009NVFMUU,0.75
n03201529::B003AE4888,1
n02971356::B0051RKVGK,0.75
n04356056::B006U80XR6,1
n02949202::B001QD6A90,1
n04608435::B00B4MVYFI,1
n03656957::B005JD9BK8,1
n02942349::B00N0UUZG6,1
n03239726::B00C625KVE,1
n03244775::B00BSKDC7E,1
n04207343::B00KATAHEA,1
n02823750::B00KIG3V3E,1
n03188725::B00HB0WGF4,1
n04235860::B00A8E2ZZQ,1
n03497657::B005MR332I,1
n03923918::B00006HO3L,0.666666666666667
n03341606::B00J4DON7A,0.666666666666667
n04127117::B00ANSYIIE,1
n04164868::B0002SDOXA,1
n03031012::B008YIYEV6,1
n03219483::B002OED6I8,1
n04251791::B00NLSB2MS,1
n03585073::B00305H9U6,1
n02871439::B0018MCVH4,1
n03336282::B0043R82XS,0.666666666666667
n02800213::B00FQMSECI,1
n04325704::B0043SN3C2,1
n03908618::B0014DZE8K,1
n02708224::B0000CIBE1,0.666666666666667
n03492922::B00CZL2FXC,1
n03450230::B00KBMX1WQ,1
n03775199::B00JR5AAQI,1
n03667060::B00BCOMP7O,0.75
n03148518::B000FSRVXQ,0.75
n04586932::B002QCKRSU,1
n02928049::B000FUO3QM,0.75
n03963198::B003X86T7E,1
n03154073::B009F6BT0A,0.75
n04452528::B000GAQB2K,1
n02809736::B00AKX1PQU,1
n03441112::B00B75MX2A,1
n04397168::B00BNRO5UU,1
n02809605::B008RRSHP8,0.75
n03701191::B004XMY0M0,1
n04205318::B00FXLWL58,1
n03891251::B000BDG7UI,0.75
n04453666::B00LCW4NCQ,1
n03701191::B00B3RHFFW,1
n03055418::B00BCRKURS,1
n06273743::B00C4TRSXC,1
n02840134::B00JIXTZME,1
n03682487::B00004SQLJ,1
n04556408::B002G9UDYG,1
n03125057::B005CIL1VW,1
n06278338::B00BS2HY2Q,1
n03488438::B00GJ9Z0X8,1
n04603399::B00F3A369O,1
n02854739::B008JD40QK,1
n04143140::B007TN1J2O,1
n02799323::B0026ZPBIS,1
n02890940::B004SLSK04,1
n04009552::B00FWUQV92,1
n03986355::B004HMRQF4,1
n03114504::B009WZLOAO,1
n02957755::B0099HD3YA,1
n02837789::B00JD41O6I,1
n03815615::B00FR6OPBW,1
n03075370::B00005JSBK,1
n03958227::B001C24ZQ0,0.666666666666667
n02871147::B00CJQC72C,1
n04589890::B000CSN5UC,1
n03940256::B00GTXIJB4,0.75
n03429288::B00H8DQ01U,0.666666666666667
n04399846::B000BD5EYS,1
n04332987::B00BI9X1QM,1
n02871147::B00MUAJRR0,1
n03814906::B00KXYI8U2,0.666666666666667
n03467796::B00CAGEIIW,0.75
n03114504::B00BGU41G2,1
n04607982::B00LME0FXA,1
n03418242::B003TJ9G40,1
n03043958::B00469Z0K6,1
n04550184::B005EFYS36,1
n03880531::B00CO1O4ZK,1
n02824058::B002TTZKM8,0.75
n03314227::B000G30ABU,0.75
n04338517::B00CYNT74Q,1
n03236735::B00DLK1IVQ,1
n03206908::B00K1HCQ1I,0.75
n03604536::B00KQF7YWG,1
n03701191::B004S29WUA,1
n02949542::B000VJ7C2E,1
n03423877::B00006IS32,1
n04548280::B004E4OGRG,1
n04116512::B001B0GYRG,1
n04200000::B00F35GYN4,1
n04475631::B000M4D96G,1
n03688605::B00DR4JUKW,1
n03861048::B00IL1DJCQ,0.75
n03610524::B00D6XQEAI,0.666666666666667
n04403413::B00004THCZ,1
n04041544::B001WMFYH4,0.75
n06278338::B004FRGGBG,1
n04398688::B00J5DOJJG,1
n03474779::B0002YVLWU,1
n02954163::B004E4ERHA,1
n03788047::B0076C27X8,0.75
n03886762::B004XMYDL8,1
n02883344::B00HZH6XCA,0.75
n03701191::B00B3RIO2K,1
n03301940::B00CQBLZJG,1
n03291741::B0019X20R8,1
n04102618::B00DRAEMO0,1
n02909870::B00E5ZRPCM,1
n03815615::B00936U6BU,1
n02971356::B00E81NCWA,1
n02828884::B00BC3GJW2,1
n03894677::B003P0XRH0,1
n04079933::B004EDF8HY,1
n04164868::B004CVKVJ8,0.75
n03770439::B00L8AX78S,1
n03115762::B002AQIA6S,1
n04228215::B001JU3BV0,1
n03775546::B001E0JKKQ,1
n03612814::B004YTW58S,1
n03244775::B0066Q1I5I,1
n03231368::B004KJECVU,0.666666666666667
n03138669::B001GMQZ14,1
n06267145::B00FDO0JNG,1
n04448361::B00E0OT24C,1
n02994573::B000NPR3U2,0.75
n03272239::B0047O2M5Q,0.75
n04412097::B00J7TJ0XI,1
n02823750::B00IUM2HQ0,1
n02888569::B00880DI6M,1
n03781683::B0053HLLA8,1
n04350581::B004GIFIMW,1
n03871628::B003SSFL4Q,1
n04543509::B00000K1VR,1
n04475631::B00E0QI5IO,1
n06278338::B00K72MWRU,1
n03495570::B00000J50W,1
n02954340::B0074I8MRO,1
n03604763::B00M0JN2AY,0.75
n03138669::B00LHEQFXO,1
n03238879::B00KOL3EC6,1
n04398688::B00IFDL25Q,1
n04192858::B003IC6KYC,1
n03456024::B001HI1XGE,1
n04380346::B00BN8ZX7S,1
n02963159::B00GBVRVX6,0.75
n03187595::B00009V2WK,1
n04072193::B002J9N10G,1
n03154073::B00006IC0L,1
n02837789::B00BQ6LPCO,1
n04557648::B006ZT8NJA,1
n03272239::B000QR8UEK,1
n04399846::B001EK58LQ,1
n03441112::B00JGQTJOW,1
n02822220::B00MATOW9O,1
n02854926::B00KAPIPAW,1
n02994573::B0006J4QNM,1
n03584254::B004SBBD8U,1
n03336282::B0043FFBPM,1
n03336282::B004ZHMMPK,1
n03181293::B00K74Y5F0,0.666666666666667
n03978966::B0009GE3I0,1
n03963198::B00ADYSLPO,1
n04356056::B00LKWF03Y,1
n04142731::B00ATZ9QMO,1
n04072193::B000NPT6AW,1
n02679257::B00005BHQ8,1
n04398688::B004NG9DLY,1
n03020416::B000HX1K36,1
n03114236::B00M2J0H3M,1
n04249415::B0002D0E88,1
n03380647::B000KKUZ50,1
n03963198::B003LR4WOY,1
n03156279::B0077237YA,0.666666666666667
n03238879::B00IDYD4EO,1
n03147509::B000W18Z68,1
n03271574::B003U7REDG,1
n03001627::B00G4STOT0,1
n02803666::B0002D0DAW,1
n04593524::B00E5OTEDQ,1
n04333129::B00267SFDE,0.75
n03662887::B00FI3FAZ4,1
n03537085::B00IV7PT2S,1
n03098140::B000F5KF1O,0.75
n02927764::B0000CFODF,1
n03584829::B002JIGTDI,1
n02824058::B00AK67SGI,1
n04426316::B00LZNH392,1
n02730930::B00541NO4E,0.75
n03518829::B0002CZWYU,1
n03271260::B000WKY2H0,1
n04177654::B00IIIPYDO,0.75
n02790669::B00BC3UVDK,1
n04207343::B00DGQ0EVU,1
n03098140::B000C9GYOA,0.666666666666667
n03238586::B0009PY6IS,0.75
n03658858::B00009P8AF,1
n02871147::B002LHF5SM,1
n03374838::B00KTIQAZW,1
n03688605::B00NBSVGH4,1
n03939062::B00004YMF0,0.666666666666667
n04517823::B005KMDV9A,1
n03279153::B00560G3I2,1
n04143897::B00B1WPH2C,1
n03238879::B00IDYE88K,1
n03147509::B001QWFJRU,1
n03085602::B00ECS9RJ6,1
n03445617::B0099EMBHS,1
n02820675::B00PIAR3XO,1
n03880323::B0009PUR1I,1
n03967942::B000FKBZ7M,1
n03451120::B004TSUA6S,1
n02977438::B00EWKBSL4,1
n03775546::B00MVX2EYE,1
n04099969::B00004S9J8,1
n03931885::B00KG2HEH4,1
n03231368::B00BSY01QU,1
n03518829::B0002F56CK,1
n04409515::B0055QAVG2,1
n03418242::B004UFXTZ4,1
n02976249::B000K1D02Y,1
n02963159::B00EFQFVYU,1
n03446268::B003NGHU92,1
n02928049::B0037XIZD6,1
n03116530::B0062CHEEK,1
n02971356::B002CO3ZT0,1
n04438304::B005MMSTNG,1
n04577769::B008EWX17K,1
n03991646::B0002KRE20,1
n04396808::B00HW1C7VK,1
n04333129::B000A8C5P0,1
n04493381::B000067EH7,0.75
n02957755::B000ACUJRW,1
n04380346::B007XUL64O,1
n04331892::B002TEE2AY,1
n03489162::B000KKB86A,1
n04398688::B002XJTYPS,1
n03624134::B00091PC8A,1
n03672827::B00HM0IV98,1
n03820154::B0010FXPQA,1
n04230808::B00NC4U7UE,1
n04118538::B006G6DB3U,1
n04396902::B000HJDE9I,1
n03446268::B0041OYFDE,1
n03045698::B000H22KU4,1
n03995265::B003JTC0OS,1
n03536761::B0053TS97Y,1
n04204238::B0000UZ58C,1
n03043958::B0020QVE98,1
n03238586::B0038RINT2,0.75
n04079933::B0062O2PNI,0.75
n04230808::B00MBK2KYG,1
n04239074::B009PRVW2Y,0.666666666666667
n03429288::B0037V0EW8,0.666666666666667
n04028074::B00CEICDX8,1
n04555897::B0085VYUGQ,1
n03399761::B000TXVVBA,1
n04249415::B006X0R8LU,1
n04399537::B00BIZPXWQ,1
n03739693::B0011EAFBS,1
n02927764::B00HER3JHI,1
n04303258::B00BX8LD6S,1
n03271574::B000BOB658,1
n04452528::B0009XN3FC,1
n03374372::B0032MUHBK,1
n04009801::B00F3V4YZ8,1
n03513376::B00586XXHS,1
n02730930::B001D1YNZI,1
n03446268::B0019QHW7I,1
n04231272::B00Q5X4L7E,1
n03039947::B00097L74W,0.666666666666667
n03604536::B00HXAGMHK,0.666666666666667
n04346511::B0059KTEBC,1
n03815615::B00936UHEG,1
n03131967::B002RD8LWM,1
n04448361::B000XTK3DM,1
n04099969::B004FN119C,1
n03201035::B002PBWDRU,1
n03269401::B00B1GHC58,1
n03558404::B001KVQH2I,1
n02709367::B00E4JM0O2,0.75
n04593524::B0046G81GE,1
n03080497::B000Q9API2,1
n03187595::B00CE3YJ9Y,1
n04325704::B007SEGFCS,0.75
n04176190::B001C1ROF0,1
n02809491::B004RSL014,1
n03251932::B003CU04I8,1
n04116098::B0007893PS,1
n03880531::B00G2XGC88,1
n03168217::B000KOP68W,1
n03301940::B003QJSNA6,1
n03262932::B003CNST9Q,0.75
n04350905::B001OGPP9A,1
n03239054::B00ODR7F0O,1
n02881757::B005KJJA5W,1
n03528263::B000I0DV6W,0.75
n03536761::B000HACTZC,1
n04143140::B00ATZ9QMO,1
n02995345::B009O7YORK,1
n03513376::B00KOI0E5Y,1
n02773838::B00CYK8RGS,1
n04164757::B00L4JRXIS,1
n03814906::B00IYF4CHK,1
n03380301::B007TOHI7I,1
n03656484::B005JD9BK8,0.75
n03102654::B00KY8UU58,0.666666666666667
n03775546::B00EQ9LKTG,0.75
n02957755::B005J4WBUO,1
n03222516::B001G0MAZ6,0.75
n03404360::B009WRRYO2,1
n03404360::B002R1NRTQ,1
n04116512::B007EAV2UQ,1
n03752185::B004XMZLHS,1
n03429288::B007ZW5W4U,1
n02965783::B00H3X7ZXM,1
n03585073::B002JIGTDI,1
n04534127::B00AGOGOLE,1
n03451120::B005IV0EES,1
n03968293::B00LH6SYC2,0.666666666666667
n03404360::B002QYTB9Y,1
n02801525::B004K6KG40,1
n03923918::B002OSWGLW,0.75
n04451818::B004NC188O,1
n04182152::B00HRA775M,1
n03187595::B0002M0JWU,1
n03072201::B0011X4LJ6,1
n04072193::B00009RA60,0.666666666666667
n04251791::B002DREG5I,1
n03991062::B006GK6VME,1
n04543509::B00000IS6G,1
n03484931::B000RB38X8,1
n03049924::B005OYJKN0,1
n03162818::B001HZYBGQ,1
n04562262::B00FLCJTZE,1
n03744840::B00CD9QAPU,1
n04205318::B00J7JFRGW,1
n02814428::B00BFREXSW,1
n04331892::B00566E7G6,1
n02768655::B00MV0QKQU,1
n04579432::B00HZDCRM4,1
n03490006::B008BNP1IE,1
n04390577::B008KE2LRI,1
n03181293::B0007VBRUE,1
n03978966::B00IYFC89E,1
n03724538::B007STEOPS,1
n02794664::B0027JIIKQ,1
n02735268::B007S8XYAA,1
n02679257::B001D4DY82,1
n04560292::B00GFHVSSK,1
n04569063::B003VOEENG,1
n02909870::B00HZXUMY4,1
n03258577::B0000AXU02,0.75
n03341606::B00COI8AQM,0.666666666666667
n02767147::B003LPUNX0,1
n03704549::B009YUXSOW,1
n03367059::B000T7N7KO,1
n04187970::B000WZAPZS,1
n02678897::B007LG453Y,1
n03848348::B00BTL3PK6,0.666666666666667
n02942349::B00CP98TSO,1
n03495039::B003SLKHJM,1
n03147509::B004O711M6,1
n03333252::B00ID37HZW,1
n02738859::B000RO36XW,1
n03196217::B007T0W5CA,1
n03339643::B000AP1MUW,1
n04333129::B004LS4QPM,1
n02769748::B00IRWP6PM,1
n03114041::B00BLOF1US,0.75
n04331892::B00FFDJBFM,1
n06595351::B0069CC9WU,1
n03914438::B00M16SQ8O,1
n03928116::B002UL56LK,0.75
n02988679::B00LZOI4S0,1
n03400972::B001KQEODC,1
n03100346::B00AWXAEFG,1
n03045698::B00459OG1G,1
n03450230::B00KZIN270,1
n04461879::B0053X62GK,1
n04261506::B00I95XP4Q,1
n03080497::B001ID4ZY0,1
n03017168::B0002F5CD8,1
n04380916::B00F2CGVPE,1
n04200000::B000EOEYPY,1
n02963159::B00FDP7GH2,0.75
n02708433::B00E9PMOHY,1
n04020087::B000JXHLB4,1
n02995345::B00MMLXIKY,1
n02850358::B00GYTK21S,0.75
n03775388::B003ZDNILM,1
n03495258::B0009V9WPE,1
n04593866::B0009JKI8G,1
n03421117::B000WD4RTK,1
n02803666::B000B6H2R2,0.75
n03374372::B004WTG2GQ,1
n03886641::B00EPOFHFA,1
n02799323::B000QYBHAM,1
n03495039::B0013MX6GY,1
n04591713::B005CI25EE,1
n03800933::B00000K3SO,1
n04142731::B001CQ8ER2,1
n04254777::B00JF8441O,1
n03490006::B00H1HYZ9C,0.75
n02732072::B007TGMJ3E,1
n03966976::B0001IW89C,1
n04225987::B001P1QAPC,1
n03145522::B004TUJ1DY,1
n02909870::B0029BYEGY,1
n03543254::B005T0SN0K,1
n03187595::B00D75W9WW,1
n02999410::B0052DA36G,1
n03938244::B002172VQ6,1
n04067472::B003ZZBX30,1
n06592421::B000063DGC,1
n03759954::B009NZ9R52,1
n06277135::B00BCA40S0,1
n03236735::B00KDO2Q14,1
n03114504::B000H1MRJO,1
n02730930::B00CTQRDKI,1
n03301940::B00A36SQ3Y,0.75
n03940256::B00689P8Q8,0.75
n04396808::B00286KM2A,1
n03983396::B00F5W2LQO,1
n03085602::B0007LZH7S,1
n04026417::B00HO9GEB4,1
n04127249::B005RJDAQK,1
n02949202::B000VR1RHC,1
n03196217::B002BDV8DC,1
n02835915::B00DCBNVM8,1
n06277135::B00C5HXR9W,1
n04251791::B0002EH3N6,1
n03063199::B00006IUTQ,1
n04534127::B008TVGUJC,1
n04550184::B00AHPRIN0,1
n04370048::B00CWDV8R2,0.75
n02949202::B001AFD2Z4,1
n04142731::B00972M9VK,1
n02715229::B000GIT002,1
n03180969::B009ZE27US,1
n03418915::B003Y3AZSM,1
n02760855::B00AU6D85S,1
n03626115::B00068O22S,1
n03291819::B00FEMQAJY,1
n02708433::B00C7I62S2,0.75
n03961711::B003VB0V1I,1
n02692513::B000FE5PEC,1
n04356056::B001GNBJQY,1
n02773037::B00K16ZW2Y,1
n03908618::B00K67T60C,1
n03978966::B00JY6PSXA,0.75
n03354903::B000G2OYB8,1
n04099969::B009W6RY20,0.75
n03404360::B00A9ZVCIU,1
n03013580::B00DSZQQQ6,1
n02820675::B005OSGBJC,1
n04462011::B00302KB5O,1
n04009552::B00LPAN74A,1
n03995372::B00ET5VMTU,1
n03188725::B005DLCJX2,1
n03878674::B00L0R5494,1
n03590306::B0081X5TNG,1
n04270891::B004N0KVTS,0.75
n03873848::B004AKE8IG,1
n03207630::B006V3348A,1
n03231368::B002XO0N6C,1
n03502331::B00JMPLD6Y,1
n03558404::B000XFS1LM,1
n03923918::B000B8C2YS,1
n02686379::B00JKJ1UGU,1
n04434207::B000QWODFU,1
n02971356::B00E81MNS4,1
n04534127::B00NNGXK8W,1
n04488202::B005VX3LAC,1
n03231368::B00EO940CC,1
n02994573::B008DXYOLC,0.75
n03209666::B00MOUBYDQ,0.75
n03447075::B00B2RCJZE,1
n02732072::B0083S5PI8,1
n03376279::B0002LCUZK,1
n02678897::B00IY9K72K,1
n04009801::B00MHJDND8,1
n04500060::B000YDO2MK,1
n03272940::B000XCCULW,1
n03049924::B00M6QU4TI,0.666666666666667
n04370048::B00GY4V3EI,1
n03761084::B00CRMHY2Q,1
n03418915::B00I937QEI,1
n03652932::B004M45RTY,1
n03080633::B001M5TN46,0.75
n04254680::B00GXNOX1U,1
n03085602::B00ARJNIN0,1
n04149083::B0002ASCQC,1
n03482252::B0088K983O,1
n03114236::B003IBNAV4,1
n03939062::B0000683DM,1
n03495570::B0035QV33E,1
n04102618::B000GVLU84,0.75
n02768655::B00EM03EGQ,1
n04402342::B00EEIDMW2,1
n04603399::B001CCTPLK,0.666666666666667
n03855604::B004CRV2U4,1
n04380533::B00HZZ3JQA,1
n03239054::B00HZ4ABEY,1
n02689274::B004V9577M,1
n03333252::B00CM2PK0E,1
n03871724::B00MR7VY2W,1
n04067472::B0097DGOME,1
n03770439::B00FERRC5U,1
n03908456::B001TK1I6A,1
n03862676::B0070ZWG6Y,1
n03258456::B006WWFU1E,0.666666666666667
n03459591::B00Q75AJC6,0.75
n03775199::B00EI7DPI0,0.666666666666667
n04536866::B00E9EC2K4,0.666666666666667
n04188179::B00I0NKG2Q,0.75
n04228581::B003JH8YTU,0.75
n02970408::B007FMY2FK,1
n03222516::B001G0MAYW,1
n03962852::B000CPCCEA,1
n03374838::B00K2YZYNW,1
n03653583::B004QWDD5C,1
n04028074::B008JO4SHK,1
n04559620::B00004SU18,1
n03859958::B00KB3I666,1
n04126244::B00EZBJL8C,0.75
n03222176::B000CSKBYA,0.666666666666667
n04269270::B000GZAUQ8,1
n03445617::B00G4EEOTY,1
n03590306::B0061MD2J2,1
n03991646::B008DF9IB6,1
n04225729::B00I4DE010,1
n03309356::B004353WY4,1
n03066232::B001O074JU,1
n04390577::B00E7NZP6A,1
n03467796::B005SUS2C0,1
n04593524::B00B2EBMQ4,1
n04577769::B00LVU5VI4,1
n04403413::B00I3J7YCM,1
n03044671::B003MSXSE2,1
n03400972::B0080E4MNE,1
n04143140::B001CQFRPO,1
n02949542::B00KGWQ880,1
n03585073::B001RJTQ8U,1
n03589513::B003UM7B98,0.75
n04447028::B002PE5BUI,1
n03320421::B0085IJXCU,1
n03239054::B00NCZ4PV0,0.75
n02987950::B00451Y23G,1
n03939062::B005ZU4F7E,0.666666666666667
n03343737::B000PFNCHI,1
n03102654::B007PKOMWU,0.666666666666667
n03793850::B007CLWN5A,1
n04225987::B000067QMK,1
n03456024::B008JCGCOY,1
n04102618::B0000DZE22,1
n03990474::B001VPXEBU,1
n02943241::B0073C0QSE,1
n03848348::B00D5DST0C,1
n03739693::B003YDGQBM,1
n03662887::B006LJRPN4,1
n02760855::B00BR9X780,1
n04292414::B004TCPALY,1
n03125057::B00E7QEE64,1
n04254777::B000ZM7Y0M,1
n03682877::B004WTMZDA,1
n03148518::B000AQICDG,1
n04120489::B0014YK8VM,1
n03147509::B002THDDVU,0.75
n07248320::B00478U91G,1
n03433877::B00GBW7HES,1
n03643253::B00AR9TU0A,1
n03270695::B00COQG5C0,1
n03359436::B00DYQYJ0E,1
n03995372::B004BQGTEU,1
n03291741::B0096UUSPC,1
n03239726::B002RT7K3W,1
n03154073::B00E3SD8QI,1
n04577769::B00NHGJE3S,1
n03456299::B004FDOSWO,1
n02829596::B009PA1KJG,1
n03100346::B00GSIIFWS,0.666666666666667
n02773037::B007SB43YI,1
n02686379::B003O970PW,1
n04409515::B00JG92XW4,1
n03871628::B0005ZXKX4,1
n03894677::B000M2WVT4,0.75
n03002096::B005LNJMBE,0.666666666666667
n03676759::B00IYWBODI,1
n03045698::B005X2QZ18,1
n03430959::B0039LD5DG,1
n04531098::B00LU2OA44,1
n03115762::B0045OGBW8,1
n04122825::B00KN0IC3Y,0.666666666666667
n07248320::B002LB0P8S,1
n04381073::B000RT4ANW,1
n03063073::B005BR7JJM,1
n04434207::B0054G16KS,0.75
n02942349::B00M48IQZM,1
n02881757::B0079Q8KXW,1
n04099969::B0012LFYCA,1
n03939062::B0000225OU,1
n03995372::B000077CPQ,1
n04176190::B007ATUTR8,1
n04197391::B000N8X2ZO,1
n03100346::B00IAUV7CC,1
n04507155::B00P8AF30Y,1
n04284002::B004FJYGXE,1
n03227856::B00OFQ32BE,1
n02715229::B00IF70QCW,0.666666666666667
n02768655::B000WFV5X4,0.666666666666667
n02954163::B001NZWQ1C,1
n02738859::B001F0GFVW,1
n04488202::B007UPI57S,1
n04399846::B000AYJERG,1
n02963159::B00INYPIZC,1
n03201035::B003QCJHK8,1
n03359436::B00FDUHDAC,1
n04438304::B0000W4MYI,1
n03612814::B00J8NJEW0,1
n03563200::B00007G7O1,1
n04434207::B000R17YV0,1
n04245218::B003DKLTVI,0.666666666666667
n03271574::B00FXOFNVY,1
n04143897::B00HNEPRF4,1
n04254680::B005A242KC,1
n02738859::B00520ELQW,1
n03752185::B000NHVOW8,1
n02715229::B00DVP022W,0.75
n02809491::B0052TPSKG,1
n03993180::B001KKMIRC,1
n02809736::B004RSL014,0.666666666666667
n04331277::B0054H3ZK6,1
n04507155::B0009GGIII,1
n02708433::B00GFR5RPA,1
n02814428::B00JKT82FM,1
n03291819::B000FHTHHK,1
n04118538::B004D1PGQA,1
n04099969::B004FPYFGG,1
n03031012::B0034CR2SE,1
n04235860::B00363V534,1
n03272239::B002QZ11J6,1
n03008976::B004TTNTYW,1
n03474779::B002KHNCQ0,0.75
n04064747::B00FA82LM2,0.75
n03814906::B00JN08B2W,1
n03154073::B0009FUXWG,0.75
n03532919::B0033AHKQG,1
n03085602::B00CTODKIO,1
n04098513::B0092YYF6A,0.75
n03092656::B00M7XTI9C,1
n03115762::B004XFX01O,1
n04164868::B004LGN8K8,1
n04004990::B000IZECH4,1
n03125729::B00BTTA862,1
n06273743::B00029WQVU,1
n03201208::B00CE69IGA,1
n03759954::B001AIQGUO,1
n02854926::B00MHDY5U4,1
n03031012::B00DGCIA9W,1
n03404360::B00G524K8U,1
n04608567::B000UBHAN4,1
n06278475::B00KSBB84S,1
n04326896::B001FB5K8A,1
n03018349::B00839JL0U,1
n04574999::B003JULU0M,1
n04074963::B000ZRW78Q,0.666666666666667
n02854739::B002KUYDEW,1
n02687682::B000T9R3WA,1
n02767147::B00IPFAWSC,1
n04519536::B00025675K,0.75
n04239074::B0077HEL0E,1
n04325704::B004QJGFRI,1
n03359436::B004CI906G,1
n04064213::B00186FIN4,0.75
n03604763::B000XOJP1I,1
n04589190::B004HCHYD8,0.75
n03815615::B00936TKL2,1
n04507155::B00DFUUYDK,0.75
n03819595::B0002BVNYY,1
n02800213::B005C3X1F6,1
n03272940::B009VUHLHA,1
n04231272::B00PXS9I0W,1
n03880323::B00MCCI7LI,1
n03490884::B00KGGFISW,0.75
n03528263::B002SHCEVG,0.75
n02808304::B00IP2RV2K,1
n04270891::B00HZIK87U,1
n03528523::B007AO0P0O,1
n04370048::B00KLD6FHI,1
n03744840::B007N5ZY10,1
n03871628::B00BP2MS16,0.75
n03513376::B00LXNKAZ8,1
n03269401::B00002NAQN,0.666666666666667
n03467796::B00ODD274M,1
n02870526::B005HFBZT8,1
n03447075::B005A5FJ24,1
n02870526::B00IMJ1Q2C,1
n02804123::B0009XPMOM,1
n02801938::B00JSK9HO8,0.75
n03902220::B00DUW3SU4,1
